tripduration,starttime,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth year,gender,birth_year,duration_min,start_hour,start_wday,is_weekend,start_month,dist_m,dist_km,speed_km_min,route_key,n_route_hour,med_dur,mad_dur,n_route,med_dur_route,mad_dur_route,exp_dur,exp_mad,z_robust,ratio,proxy_anom,proxy_anom_hard,age,gender_f,iforest_score,iforest_anom
333,2015-01-01T12:17:00Z,2015-01-01T12:22:00Z,117,Binney St / Sixth St,42.366095,-71.086388,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,921,Subscriber,\N,0,NA,5.55,12,4,0,1,654.7823312846003,0.6547823312846003,0.11797879842965771,117->80,3,5.55,3.4346899999999994,11,3.466666666666667,1.2355,6.766666666666667,3.4841099999999994,-0.34920443575738624,0.8201970443349753,0,0,NA,0,0.4766810174797682,0
233,2015-01-01T12:21:00Z,2015-01-01T12:25:00Z,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,442,Customer,1988,1,1988,3.8833333333333333,12,4,0,1,1124.9021025674958,1.124902102567496,0.28967436117617923,67->68,6,4.516666666666667,0.7536549999999996,70,5.208333333333334,1.2602100000000014,5.208333333333334,1.2602100000000014,-1.0514120662429272,0.7455999999999999,0,0,38,1,0.49250151760730376,0
603,2015-01-01T12:27:00Z,2015-01-01T12:37:00Z,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,876,Customer,1987,2,1987,10.05,12,4,0,1,0,0,0,68->68,2,7.691666666666666,3.4964650000000006,12,11.524999999999999,13.083945000000002,6.766666666666667,3.4841099999999994,0.9423736143041794,1.4852216748768474,0,0,39,2,0.5916456253624149,0
515,2015-01-01T12:31:00Z,2015-01-01T12:39:00Z,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,652,Customer,1970,1,1970,8.583333333333334,12,4,0,1,2202.238963029249,2.202238963029249,0.25657152967331054,89->95,1,8.583333333333334,0,2,13.475000000000001,7.252384999999999,6.766666666666667,3.4841099999999994,0.5214148424322618,1.268472906403941,0,0,56,1,0.48348955962899287,0
504,2015-01-01T12:35:00Z,2015-01-01T12:44:00Z,143,EF - North Point Park,42.369885,-71.069957,117,Binney St / Sixth St,42.366095,-71.086388,646,Customer,1960,1,1960,8.4,12,4,0,1,1415.7177336172076,1.4157177336172075,0.16853782543061993,143->117,2,8.133333333333333,0.39536000000000054,7,8.8,0.7165900000000014,6.766666666666667,3.4841099999999994,0.468794995948272,1.2413793103448276,0,0,66,1,0.4774361639071291,0
472,2015-01-01T12:36:00Z,2015-01-01T12:44:00Z,143,EF - North Point Park,42.369885,-71.069957,117,Binney St / Sixth St,42.366095,-71.086388,770,Customer,1954,1,1954,7.866666666666666,12,4,0,1,1415.7177336172076,1.4157177336172075,0.17996411868015352,143->117,2,8.133333333333333,0.39536000000000054,7,8.8,0.7165900000000014,6.766666666666667,3.4841099999999994,0.31571907890393813,1.1625615763546797,0,0,72,1,0.49529862202111063,0
823,2015-01-01T12:36:00Z,2015-01-01T12:50:00Z,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1265,Customer,1980,2,1980,13.716666666666667,12,4,0,1,1318.3534558261417,1.3183534558261418,0.09611325315864946,76->74,2,9.258333333333333,6.6099250000000005,15,5.733333333333333,0.6918800000000002,6.766666666666667,3.4841099999999994,1.9947705439839734,2.0270935960591134,0,0,46,2,0.5505110586225237,0
189,2015-01-01T12:40:00Z,2015-01-01T12:44:00Z,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,1047,Subscriber,1988,1,1988,3.15,12,4,0,1,720.5321254473114,0.7205321254473114,0.22874035728486075,80->75,3,4.666666666666667,0.37065,26,4.883333333333334,0.9513350000000012,4.883333333333334,0.9513350000000012,-1.8220010126120996,0.6450511945392491,0,0,38,1,0.4024382168941393,0
398,2015-01-01T12:45:00Z,2015-01-01T12:52:00Z,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,107,Ames St at Main St,42.3625,-71.08822,1277,Subscriber,1986,1,1986,6.633333333333334,12,4,0,1,1256.900795704615,1.256900795704615,0.1894825320157711,68->107,2,6.75,0.17296999999999937,41,7.983333333333333,1.6061499999999995,7.983333333333333,1.6061499999999995,-0.8405192541169878,0.8308977035490606,0,0,40,1,0.3828261332802796,0
196,2015-01-01T12:46:00Z,2015-01-01T12:50:00Z,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1047,Subscriber,1988,1,1988,3.2666666666666666,12,4,0,1,720.5321254473114,0.7205321254473114,0.22057105881040145,75->80,1,3.2666666666666666,0,43,4.716666666666667,1.2107899999999996,4.716666666666667,1.2107899999999996,-1.1975652260094654,0.6925795053003533,0,0,38,1,0.3997585016885691,0
